text,label
@NetflixFilm @hulu @disneyplus  can y’all drop some new movies now because I’ve seen everything 😭😭#CoronaVirusChallenge #CoronavirusOutbreak #COVID19 #QuarantineLife https://t.co/qDe0h36eez,0
"@CAMERAonCampus @ShaiDeLuca @MairavZ https://t.co/eYoIW4udcE 
@MarinSanna 
@SamHarrisOrg 
@AskDrRuth 
@realDonaldTrump 
Please stop the genital cutting genital cutting and tribal mutilations of your children during the pandemic?
#i2 
#COVID19 
#MGM
#circumcision",0
Road tests are also hold at the RMV because of the #coronavirus @wbz #wbz https://t.co/CODgewHKWY,0
Mom look at this @magicsneakers  #GetHimOut #COVID19 #WorstPresidentEver https://t.co/YHRvIrJmKL,0
"Based on social media, our generation seems to be doing an incredible job in taking this #COVID19 stuff seriously. 

St Pattys day (and whatever else) definitely takes priority over social distancing and any attempts at limiting the spread of this virus.",0
"The #DailyGreenspan, hot off the server:

""The Fed just offered to buy the entire market.""

~ @MatiGreenspan 

.
.
https://t.co/TPiHOFnmAk #coronavirus #economiccrisis #recession2020 #blockchain #Crypto",0
The Pentagon is sending a field hospital to #NewYorkCity 😯 #NYC #NewYorkStateStrongerTogether #CoronavirusNewYork #COVID19 #COVIDー19 @IrmaRaste @eViRaHealth #boston https://t.co/CwTdOyccu3,0
día 2: y las pruebas de #coronavirus pa’ cuándo? #PuertoRico,0
Ya son 5 casos confirmados de #Covid_19 en #PuertoRico @notiseis360pr,0
"🚨 ¿Pueden los perros y gatos transmitir el mortal coronavirus? 🚨

📸👉🏽Photos and information courtesy of : @opspaho 

.
.
#coronavirus #mascotas #perro #gato #dog #cat #perrosdeinstagram #gatosdeinstagram #mexico #yomequedoencasa #dogs #covid #covid_19 https://t.co/mVsYzJAHMp",0
"I need any help, I'm a working single mother making 10$ an hour I cant afford child care and will have to miss work I'm begging to please help.anything would be greatly appreciated. I never ask for anything but I'm desperate. my cash app $amandaoliveria #Covid_19 #HelpEachOther",0
"#SocialDistanacing is deliberately increasing the physical space between people to avoid spreading illness. Staying at least 6 feet away from others lessens your chances of catching #Covid_19. The #coronavirus pandemic seems overwhelming, but each person can help #SlowtheSpread. https://t.co/0gWn68PKax",1
"(1/2) In the face of an invisible enemy, President @realDonaldTrump was able to break the partisan gridlock and work with Congress to get tangible results for the American people. Governors, Mayors, and local governments are unified in their fight against #COVID19. https://t.co/5ePdHeoIjh",0
Mijo quédate en tu casa #stayhome #coronavirus #spanish #quedateentucasa @ Florida https://t.co/XeoRTqp6Bu,0
"Phrase of the day ... ""Radical Transparency"". That's brilliant...thanks Dr. Brilliant #RadicalTransparency #CoronavirusPandemic #CoronaVirusUpdate",0
Hold the fuck up .... Cinco De Mayo  ... #COVID19 https://t.co/gZG9FLHD34,0
"@NicolleDWallace when are you coming back to give us some real news? JK, I’m glad you’re with your family but all of us at home miss you!!! #CoronavirusPandemic https://t.co/IipxfL40Ci",0
Be like bob #BLB #coronapocalypse #coronavirus #Covid_19 #QuarantineAndChill https://t.co/tagLKbhMkh,0
Give $2000/month to every American #moneyforthepeople #covid19 - Sign the Petition! https://t.co/ZlW9feOimp via @Change,0
@GreystarApts #COVID19  #SelfQuarantine Allows Your Tenant-Based #EvilLivesHere #TargetedHarassment to Flourish - As https://t.co/zqyNly4uzU names Richard Meier and Others in #IndividualHarassment. https://t.co/N1tHiLdcbT,0
The Syracuse #StPatricksDayParade may be postponed due to #coronavirus fears but that’s not stopping #dancers with the Johnston School of Irish Dance from showing off their skills check them out tonight on @CNYCentral #Irish #Dancing #NeverGiveUp https://t.co/0eDcXWHFaz,0
#LasVegas #Lasvegaslockdown #lasvegasshutdown #lasvegasstrip #Covid_19 3.19.20 https://t.co/QiNqYgzqGA,0
@Kybelle195739 @cspanwj Nah.  His #CoronavirusPandemic response is his Chernobyl Liz.,0
106 confirmed cases in Wisconsin now. 23 in Dane County and 47 in Milwaukee County. #wkow27 #COVID19 #coronavirus https://t.co/riEPo4rRZa,0
"This is not good at all! Do what you have to do to stay safe: wash hands with soap/water for at least 20 seconds, cover coughs/sneezes w/ fold of elbow, practice social distancing, etc. 

Video on Saturday at 3 pm EDT on #YouTube 

#COVID19 #SONCJake https://t.co/7pPv5S8C83",1
"Visuals and graphics are more effective than someone just telling you what to do/ believe. 

I took the @nytimes #COVID19 model for a test drive- take a look below at what #socialdistancing will do. https://t.co/mzIZI5uOfC",0
"With Coronovirus quarantining everyone, instagram is about to be FLOODED with bikini instagram posts of past vacations #CoronavirusOutbreak #COVID19",0
"🖐🏼🔛❤️ 

#COVID19 https://t.co/feoq3YYsic",0
7 year old at home. 2 year old doesn’t understand why. Dad caught in the dilemma of not wasting the $150 a week that I have to pay the daycare whether he’s there or not and following the #socialdistancing rules. Oh. And we need toothpaste. #Covid_19,0
Just now - @GovPhilScott confirmed that 2 Vermonters who tested positive for #coronavirus have died . @wcax,0
Thankful for home gyms and the @TeacherFit19 workout sent to my inbox....Take care of yo self! #Covid_19 #selfquarantine #selfcare https://t.co/BeWig0t7Sv,0
"#WallStreet recovered some of Monday’s loses, paying attention to @realDonaldTrump’s promise of a fiscal stimulus. What’s on the table to deal with the #COVID19 🦠👉 @dw_business with @KoberChristoph 👇 https://t.co/5CNYvtG5xF",0
Someone some where is trying a holistic approach to treating being sick with the #coronavirus.,0
"Is it just me or is corporate media using #coronavirus to make Pelosi look like a saint? 😷

#Trump2020 🇺🇸",0
Float like a 🦋 Sting like a🐝 #Coronavirus Stay away from Me ⚾️ https://t.co/AJLjC2LppU,0
"#willenium #covid19 #stockmarket @ New York, New York https://t.co/YQxR6WdphD",0
there’s gonna be a baby boom at Christmas #CoronavirusPandemic,0
NBA announces season suspension.  #COVID19 #basketball https://t.co/AujLtK661U,0
"REPORT #COVID19
 #PRICEGOUGING  

From: #NotifyNYC
If you see price increases for items in short supply due to COVID-19, report it by calling 311 or visiting https://t.co/jEL7jCVweA. @ New York, New York https://t.co/D8ALarg1GN",0
"celebrity/rich person: had an itch in my throat and coughed no other symptoms, stubbed my toe, broke a nail, make up isn’t fleek

*gets immediate #COVID19 test*

normal person: has every single #CoronaVirus symptom 

*cant be tested because there’s not enough kits or money* 
#WTF",0
"Don’t be a covidiot my friends 😂😂
.
.
#COVIDIOTS #covid19 #MarshallLaw #stayyourbutthome https://t.co/sleLVosVWU",0
Wow! Gallery Place Metro - 12 noon on Saturday - empty #covid19 #Metro #WashingtonDC https://t.co/RaDtYBYCLy,0
"My version of dealing with these 15 days, is a game I like to call: #QUARANTUNES

Each day will get its own tune. 
Day -1: #Coronavirus by DJiMarkkeyz ft @iamcardib 
Day 0: Don’t Start Now by @DUALIPA 
Day 1 (Today): All by Myself by @celinedion 

“Lose my mind” DMX coming soon.",0
"Sign outside The Weiner Circle, Chicago, IL

“The Emperor has no clothes. The  Chief Weiner has been fully exposed.”

#realDonaldTrump #CoronavirusPandemic #POTUS45 #TrumpLiesPeopleDie #TrumpVirus #Trump2020",0
"The race is on: Will Covid19 kill us all before the now inevitable second Trump term? 

Tune in to Thunder to find out! #COVID19 #Bernie #greatestnightinthehistoryofoutgreatsport",0
"Couldn’t gather all 75+ staff for the picture so we grabbed a group of 10 to say THANK YOU to robinfromcamhs for feeding the hungry, tired staff of Parkland ED!! #covid_19 @ Parkland… https://t.co/3yGmase7kU",0
"@eWarren just laid out 8 conditions that companies should accept for government bailout money during the #coronavirus crisis #LetMeBeClear ... America you could’ve had her #ThankYouElizabeth 

https://t.co/2u4vl0gDea",0
@GovMurphy @LtGovOliver @NJSenatePres It is time to close NJ public schools and go online for two weeks and reevaluate the situation. This should interrupt #Coronavirus #COVID19 #COVID2019 transmission. Carry on. https://t.co/Usq0YbcL7Y,0
More TV shows including @TODAYshow @FallonTonight and @LateNightSeth will go without LIVE audiences until further notice. #CoronavirusOutbreak,0
Not one word of compassion or empathy #coronavirus,0
"Applauding #GlobalHealth #Physicians for stepping up | 

Shout out to @VBKerry 

We are not prepared in the US for #COVID19 - Without good testing, we are blind. 

Also Check out @ashishkjha 

And stressing the #HealthSystem has unknown effects.

#CoronavirusPandemic https://t.co/DooKl9Op1W",0
"Friendly reminder: #COVID19 might be big, but God is bigger. #pray more #worry less ✨",0
Cant take #coronavirus serious no more!,0
Someone needs to do a #OneShiningMoment tribute about #CoronavirusPandemic #WalkingDead #outbreak #Contagion,0
"When all your gigs cancel, you write a quarantine song #coronavirus #SelfQuarantine #SocialDistancing https://t.co/zKYsnKcisj",0
"In Italy the Coronavirus situation is out of control.
The hospitals beds are full so you can’t get in and people have dead body around the house and don’t know what to do because Funeral services are refusing to work.
#PrayForItaly #ChineseVirus #COVID2019 #coronavirus #StayHome",0
"As we navigate the #COVID_19 pandemic, we want to lend a helping hand to the many #serviceindustry workers affected. If you self-identify as a service industry worker, we've got your back. Take 25% off your next purchase and THANK YOU! 🍁👩🏻‍🍳🙏🏼 #SeattleHashtag https://t.co/bz5s2Z3g59",0
Just learned that West Virginia has a case of coronavirus. Super bummed! I was rooting for them! #COVID19,0
I can guarantee you #karenovirus has brought an end to more live music events than #CoronavirusOutbreak ..... https://t.co/Rl3ke8MxoU,0
"If you’re able and feel compelled to support @kcpublicschools students and families during this time of need, please consider donating to our Ed foundation. THIS link will be restricted to purposes related to the #coronavirus pandemic. Thx in advance! 

https://t.co/xFzGvN8QZS",0
@ASlavitt It’s great to see many companies working on rapid diagnostics for #covid19 https://t.co/Ac02h0WRUM,0
Breaking: #Trump now considering declaration of national panic. #CoronavirusOutbreak https://t.co/VL1SCgypIQ,0
"Holy shit! Intel chairman, @SenatorBurr got private briefings about #Covid_19 in FEB and then sold off $1.6 million in stocks a week before it fell. Even warned his buddies how bad it was gonna be. Remind you he told the public not to worry.

THEY KNEW! THEY FREAKING KNEW! https://t.co/uCmrVB26J6",0
"The #weekend at home continues:
Woke up to amazing smell of homemade #cholent filling the apartment!

#CoronaVirus can cancel our communal events, and can keep us home. But it can take away to amazing feeling of Saturday morning at home, with traditional #Shabbat food!
Stay safe! https://t.co/oKD9hLCdGt",0
"#StayAtHome 
#SocialDistancing 
#WashYourHands 
#Covid_19 https://t.co/PrARngxtj4",1
"In #CoronavirusPandemic #takeout news, there is some connection between Chinese food and @garyvee that I fail to understand. But SUPPORT YOUR #CHINESEAMERICAN BUSINESSES. https://t.co/4GwIhdcaUh",0
Washington DC reports it’s first #coronavirus death - a 59 year-old male #Covid_19 https://t.co/Qrw76Bx6PZ,0
Got into action and served 19 homeless today. #TeamHumanity #COVID19 https://t.co/mbT7uSiMTX,0
Yeeessss people will wait until January to do some about #coronavirus because only Bernie can do it. https://t.co/xmqJanXYvN,0
"I made this GIF with a telegraph machine but 🤷🏼‍♂️

#coronavirus https://t.co/A3UK8DA3e3",0
"Next Wed, I was supposed to travel back to DC to surprise my mom at her final chemo treatment. I’ve been in close contact with her oncologist, and she had to make the call that the #COVID19 threat was too great of a risk. I’m devastated that I won’t be with her to celebrate. 😞",0
"This. 

I really hope that @VTCORRECTIONS is looking at their population to figure out who can be released immediately. 

Also hope they are leaving people in the community despite possible ROMs or technical violations. #Covid_19 

Also though: let’s just do this all the time. ⚖️ https://t.co/dQnaYrcPGX",0
This thread is of people with #COVID19 sharing symptoms and progress - best of health to you all - get well soon @DrSdeG https://t.co/qbkZxtiV5E,0
"Our #NewWorld no restaurants, gyms, bars, AC, Disney, Macy's #CoronavirusOutbreak took over the #USA 😢😷 https://t.co/77nQ16UpEn",0
"Seeing a lot of posts about how earth is ""healing"" and ""recovering"" because people are confined.

The positivity is pleasant, but let's not kid ourselves.

#COVID2019 
#COVID19 
#CoronaVirus",0
@POTUS they are really going to garnish wages during this #CoronavirusPandemic for #studentloans you have to be kidding. This needs to be stopped now. @USTreasury @IRSnews,0
Closing the borders helped slow the virus???  Wtf is he talking about?  #coronavirus,0
"Business relief: @TheCityofSac considering $1M economic relief package consisting of zero-interest loans of up to $25,000 for small businesses hurt by #COVID19 #coronavirus with focus on restaurants, retail, daycare— non-profits may be considered as well @kcranews",0
Wow 😯 ~ #COVID19 #coronavirus https://t.co/R65mX4tbXM,0
"Protegete del #coronavirus Como la_diablona69 lava tus manos por 15segundos Utiliza manitas Limpias y Guantes y ""SALUDITOS DE CODITO"" un consejo de:
@artistikaamedia @artistikaamedia 
artistikaa_promotions… https://t.co/9naA43ccLx",0
https://t.co/qXY0VYhkLU 6 cases #Covid_19 Confirmed #Arkansas #CoronavirusPandemic,0
To hell and a hand basket . Cheers. Life in seclusion with my son. #rustynail #stayingpositive #coronavirus https://t.co/HGTHBbDJbs,0
"Some of y’all got some wild conspiracy theories about #covid19, some involving #pizzagate and the #illuminati and I just cannot with this https://t.co/bH3HaaewaW",0
"REVERSIBLE MASK MADE BY Ki 💓

#COVID19 
#LockdownNow 
#GHWKmasks 
#Gethookedwithki 
#fashiondesigner https://t.co/DDQx6JvTqI",0
"Here’s another #CoronavirusUI that Twitter’s added to individual tweets. 

Oddly,""Read now"" links to https://t.co/QK56O58zjg without any specifically credible info on #COVID19. Weird. 

WAI @kayvz? https://t.co/gtizWu4G5R",0
Merci à notre Président de Centre de Mission Haïti Grand Sud pour le partage de ce message très important. #Covid19 #pandemie #foiresponsable https://t.co/agXP6LslAD,0
That coronavirus test goes all the way in and swings a right under your eye. #coronavirus #COVID19,0
Greatest sports moments in TV history cont. - I didn’t even know this movie existed.  Most Valuable Primate - A chimp is @MarioLemieuxFdn - #QuarantineLife #coronavirus #CoronavirusOutbreak #COVID19 https://t.co/ykdBPsVXRn,0
“Statistically you have a better chance of not killing yourself than you do contracting the Corona virus.” -Jeffrey Epstein #coronavirus,0
#Coronavirus in MD: Cases now up to 85 (up 28 from yesterday. @FOXBaltimore https://t.co/CSRAa0U7AU,0
"I just wanted to share a little positivity during the #CoronaCrisis. This was from my apartment complex in our community laundry room. People have come together to share TP, canned foods, etc. for those in need. “We can get through this together” 🙏🏼☺️ #TrumpMeltDown #COVID19 https://t.co/mFdZyyEi8T",0
"@realDonaldTrump is doing whiny victim again, and has moved into braglying. 

What a #coronavirus loser!",0
"I think it's too early to rule out that #MoscowMitch isn't the #coronavirus. 

Yo @senatemajldr, we all see your face dude.

#CoronaMitch #McConnellVirus #lockdown https://t.co/rgZCSAYJxT",0
On loneliness and strategies to find connection amidst an era of social distancing from an individual I deeply admire and respect. Thank you @vivek_murthy for adding your voice to these conversations. #COVID19 https://t.co/luj182kukD,0
"Repping my new #COVID19 merch , gotta raise awareness #news #coronavirus #COVID https://t.co/fova8TvfSr",0
"Getting one last mani/pedi before the world shuts down completely &amp; EVERYONE is talking about #Coronavirus. 

I’m actually somewhat comforted to hear people sounding concerned.

(Btw, I’m staying far away from everyone, sanitizing my hands like crazy &amp; not touching my face.)",0
"Oh damn, who is holding Rudy’s hand that night?🤔 whoever it was they better get tested. #CoronavirusPandemic #CoronaOutbreak #RudyGolbert #NBAAllstar https://t.co/yFwND6vV3l",0
"OSU is suspending in-person classes, moving to online only. #COVID19",0
Everything’s cancelled !!! #CoronavirusPandemic #batshitcrazy https://t.co/f25Uq4R79I,0
So @SecAzar felt the need to mislead us today into believing Trump acted immediately when word first came about #coronavirus NO HE DID NOT! He mocked the media claiming they were exaggerating this disease. Watch the tapes!,0
"Being alone in this house makes me feel lonely and I want to hang out with my friends...
On the bright side, I’m saving a lot of money by staying home and not going out to eat and drink. #lol #SilverLining #CoronaVirus #QuarantineLife #thisis30s",0
#Coronavirus https://t.co/w7aCqBFepd,0
I’m not wearing green today but you can’t pinch me bc social distancing. Happy St. Patrick’s Day! #coronavirus,0
"@PageSix If it wasn't clear before, the divide is getting clearer now. 

  $=Alive, Poor=☠️
#COVID19",0
"#Covid_19 FREE TESTING! #TESTVIRUSNOW 
California, Texas, Florida https://t.co/AGQqOgTdDI",0
"Da li ćemo, te zašto se plašim da nećemo, iz ove situcije izvući pouku da samo strpljivim radom, disciplinom i poštovanjem propisa, možemo pobijediti i sve naredne “utakmice”. Nakon što pobijedimo #CoronavirusPandemic na red dolaze ekonomija i sve drugo što moramo poboljšati",0
"Gotta Get It In While Ya Can. Who Knows If a LockDown is Imminent. Got my Own Theory🤔
#TheTruthIsOutThere
#TeamSwirl
#COVID19 https://t.co/LHQVYOjW1r",0
Then I email my problem statement and my professor says I can’t use said research method because of #coronavirus. Omg can this be over already?,0
"Social distancing is made that much more tolerable when you have some in home entertainment available and my movie collection does not disappoint. 📀
•
•
#SocialDistancing #COVID19 #CoronaVirus #moviecollection… https://t.co/iPsMPMJbXK",0
Household Products That Destroy Novel #Coronavirus - Consumer Reports https://t.co/3JbfVjZ6Pr,0
"A pesar de la baja asistencia al teatro debido a las precauciones nacionales para evitar el #covid19 , los cinéfilos estaban para apoyar la película basada en la fe #MientrasEstésConmigo istillbelieve , que se… https://t.co/OxuihKrUYA",0
"I was on a call with 80+ other @usmayors and one thing I learned from many, especially the Mayor of #Seattle who is at the epicenter, it is best to get ahead of the cause and in our city, we are working on multiple ways to do such that. #Covid_19",0
Huge shoutout to the cleaning and custodial staff who are working double time to make sure our environments are safe and sanitized. I appreciate the hard work and extra precautions being taken to promote healthy spaces @SFSU! #Covid_19 #coronavirus #BePrepared #BeSafe #SFSU https://t.co/2ALUUafvEK,0
If anyone ANYWHERE teaches Calculus 1 without using actual data from #COVID19 to it should be considered educational malpractice! #MTBoS #MathIsEverywhere https://t.co/sjEHgcrrU8,0
"If this is happening...  Imagine what will happen if your favorite President continues to re-opening the #US by Easter weekend...  God have mercy.. 
#CoronaVirus #COVID19 outbreak. https://t.co/cX61wjI2YX",0
Your digital strategy is paramount in this time - as is your appreciation for distance &amp; remembering that everyone’s situation is different. https://t.co/NtcRraL0kC #COVID19,0
Happening now: #UnitedNations Member States briefing on #COVID19 convened by @UN_PGA and @UNECOSOC. #coronavirus https://t.co/sMNWhRzqR2,0
#COVID19 https://t.co/ou16SXybAo,0
ESPN can just play e-sports for the next 3 months. You can do that from home via the internet. #coronavirus,0
"https://t.co/SvKo8Sihou
Revenge of the Nerds saw this coming.  They just missed it by 4 years. #coronavirus #COVIDー19 #noon19",0
Never imagined “live dangerously” would be going to the grocery store to buy a dozen eggs. #StayAtHome #QuaratineLife #Covid_19 #QuarantineActivities #SundayThoughts,0
#Pandemicmania #CoronavirusPandemic #socialdistancing #stayhome https://t.co/HyJHCY1HkE,0
"@TetraTech #COVID19 is officially a pandemic, I am in a New York City office and we have received zero updates with regards to plans and strategies in 8 days, since March 3. When will we get information?",0
@SpeakerPelosi it’s time for #25thAmendment #COVID19,0
"As I return to Manhattan amidst the #coronavirus outbreak, I’m reminded of Thucydides’s chilling account of social breakdown during the Plague of Athens. Is Athens’ past New York’s future? #COVID19 https://t.co/heFsvc3qXp",0
#coronapocolypse #coronavirus #dumbshit #justbenormal #dontbenasty https://t.co/Ec9tPcBzhG,0
"#coronavirus ain't stopping me! #rockthevote there was a lot of hand sanitizers, gloves, and Lysol wipes. I felt safe. https://t.co/6LEaFiLeWu",0
Great site with real time information on the #coronavirus https://t.co/Hqs6KUZZAM,0
This the feds rounding up everybody on that list that Weinstein testified against 😂 #Oprah #TomHanks #CoronaVirus #Qanon https://t.co/Ql126ccmdf,0
#PrinceGeorgesCounty #COVIDー19 #CoronavirusPandemic #CoronaVirusUpdate https://t.co/S9wtv7XcmI,0
I’m like 4 minutes away from either ordering a gaming console on Amazon or starting a virtual quilting club. #covid19 #FlattenTheCurve,0
SERIOUSLY CRAZY #playbill #broadway #broadwayplays #CoronavirusPandemic #Covid_19 #CoronaVirusUpdate https://t.co/hb4xyRCrGh,0
Funny and true!!! 👑🦠@10ishPod #CoronavirusPandemic #Seinfeld @SeinfeldTV https://t.co/eV9JLm0eyL,0
"Los Angeles is on lock down, my school is closing and the entire city is closing, all thanks to the #CoronavirusPandemic here in the city. I am am actually very worried now, I need to get out of Los Angeles.",1
"We are OK.. Don’t panic... #BatFluCrazy #coronavirus @ West Hollywood, California https://t.co/eMkmgBIHk6",0
"@DanCrenshawTX The GOV of Illinois is an island!  🦠🇺🇸
When @NYGovCuomo has complimentary things to say about PresTrump, we are headed into a significant and positive fight again #COVID19",0
"I am watching #smwknd and getting filled up with new ideas for how to maximize effective use of online resources for communication and teaching. #appreciation #Connectivity #coronavirus @takeleadwomen followers, I’ll be sharing! https://t.co/tf153i1Aus",0
Allergy season is going to be terrifying. #CoronavirusPandemic,0
@AnnaForFlorida @GovRonDeSantis I am all for this and I am a Florida resident.   We need to keep our communities safe!!  #coronavirus #COVID19 #keepfloridasafe,0
"Are they telling us everything about #coronavirus? 

I’ve heard a lot of different conspiracies and theories, and while this is a big deal, especially for the elderly, we need awareness for the people who believe the media. 

#news #infographic #biden #trump https://t.co/oZLEFnJjOV",0
"Dear Lord, thank you for allowing @ChickfilA customer appreciation month to finish before the country shuts down .......Amen #Covid_19",0
Empty streets of #NYC #COVID19 #coronavirus #timesquare https://t.co/ZBFLzY5ASS,0
@KatiePhang @heather_lennox People who attack citizens of Chinese origin are UNAmerican -- far less true to American values than the people they are attacking. Of course this is Trump's fault. He has a great talent for bringing out the worst in people. #Coronavirus,0
"#StayTheFuckHome In 1918 influenza #pandemic 1 in 20 Americans died=550,000. In Philadelphia where they refused to lockdown city &amp; held parade 1 in 10 died=12,000 died in 30 days. #Coronavirus #Education #TeaParty #AARP #Veterans #MeToo #GenX #Millenials #GenZ #1u #MAGA #FNX #P2 https://t.co/SoZbxbB054",0
“Shelter In Place” for six San Francisco Bay counties? Which ones? That’s supposedly the word coming from Mayor London Breed at a 1pm Press Conference. Stay Tuned. #CoronavirusOutbreak #coronavirus,0
At the initiative of Pres. @EmmanuelMacron the G7 will hold an extraordinary video summit to coordinating the international response to #COVID19 https://t.co/YJLQfqcuFB,0
Read this thread 👇 #CoronaVirusUpdates #COVIDー19 #coronapocalypse #CoronavirusPandemic thanks for taking the time @JasonYanowitz https://t.co/gnYGLoSJWs,0
"#poll #WashingtonDC #Maryland #Virginia 

What to you see happening to your residential or commercial #realestate brokerage business because of #coronavirus #COVD19 and the #CoronavirusPandemic? #CRE #Housing",0
"We are however, in uncharted territory - we must view all available data and consider it. No false claims, however - these medications may be helpful according to the little (weak) evidence that is available #covid19 https://t.co/gKp5nEFhVg",0
Enjoying a little St. Patrick’s Day at home with corned beef and homemade gluten free soda bread 😋 🍀#coronavirus #StayTheFHome #StPatricksDay2020 #cornedbeef #sodabread #glutenfree ❤️ #caraway and live for #horseradish and #applecidervinegar by @BraggLiveFoods with my #dinner https://t.co/NSc4EcFE3H,0
#CoronavirusOutbreak #CoronavirusUSA #CoronavirusPandemic #CoronaVirusUpdate #utemountainutetribe #towaoc #colorado https://t.co/ILXsdgUHog,0
Thank you Yoli Family for all the support at alohacateringservices #yoliohana #yoli #covid19 #yolifepresent #yoli #togo #takeout #quarantine #pickuponly #platelunch #onogrinds @ https://t.co/40HjRMy3N5 https://t.co/4QdUqOv6cq,0
Piden se declare estado de emergencia en #Vieques por #CoronaVirus #COVID19 https://t.co/cRfbaTp1us,0
Just so you know this isn’t the 1st time @CSiriano has saved lives but this is the first time we can see his angelic wings. Fashion designers are also #FirstResponders #Coronavirus https://t.co/JjyWCNUXU6,0
“Texans helping Texans...we are all in this together.” h/t to @TexasABC #COVID19 https://t.co/HX5CTzrbZZ,0
Looking for consistent downturn in daily #COVID19 deaths in Italy. Doesn’t mean the #lockdown should end this week! But it gives hope that maybe sometime in late April we might start to go back to normalcy although the models don’t support this. #coronavirus #MondayMorning https://t.co/xnTVsy2YS4,0
"All set. 

☑️ Mask on
☑️ Hand sensitizer

48 hours to go until #UAELockdown #covid_19 #coronavirus @ Quarantine https://t.co/fq4YawXofn",0
"Decu treba uciti  od malih  nogu  !😂
@sns_srbija @avucic #CoronaVirusChallenge #COVID19 #mosquito https://t.co/6F8yKL9hep",0
"Your own home bus map!!!
#coronavirus https://t.co/D7BiaqeUrB",0
"In the midst of the #coronavirus crisis. I’m still celebrating my holiday! #HappyStPatricks Day from your fellow #IrishGal ! Don’t forget to wear #green ! 
😁🌹🍀💚🇮🇪🌈💰 
#StPaddysDay #StPatricksDay #LuckOfTheIrish #Irish #ShamrockShakeSZN #PotOfGold #McDonalds @1iota @McDonalds https://t.co/04rofCJz4n",0
Think about your parents &amp; grandparents #Coronavirus #COVID19 #VOTEBLUE 4 DECENCY Dump Trump CULT COWARDLY GOP Senators #Farmers #Education #TeaParty #AARP #Veterans #MeToo #GenX #Millenials #marchforourlives #1u #MAGA #Independents #Indigenous #P2 #Latinx #BLM #LGBTQ https://t.co/1VUYx4B22B,0
"Seriously, @pgh2o? We are being told by the @HealthAllegheny to stay at home as much as possible due to #coronavirus. You want us to move our cars every day? There are elderly people on this street. You need to #postpone like everyone else. @billpeduto https://t.co/hllweqLyF4",1
".@bradhoylman, thank you for helping to protect the most vulnerable renters in New York from eviction during the #Covid_19 crisis. https://t.co/EXTB2NdytV",0
Must Watch!!! Stop getting them vaccinations 💯💯 they put the virus inside the vaccinations. Follow for offers all natural products @hairskinmagic1 Share❤️ #staywoke #coronavirusoutbreak⚠️ #coronavirusitalianews… https://t.co/fHFktfwotv,0
Muy buenos días mi gente. Las calles de Doral están irreconocibles a esta hora de lo vacías que están. Imagino se mantiene la tendencia en todo Miami #coronavirus #COVID19,0
"Take this Pandemic serious! Make sure you’re practice social distancing, washing your hands, and listening keeping up with the progression of this deadly virus. We can stop this, but only if we do it together! Be safe! #coronavirus #COVID19 #goindiantown https://t.co/wgCGnu8zwE",1
#lagov #SmallBusiness #COVID19 https://t.co/YhHHJ5WeLq,0
"Yes, the #CrossingGuards will be out ensuring the safety of our children to get their meals. Thanks Crossing Guards for always being on the front lines especially during the #COVID19. 

Thanks Mayor @StevenFulop &amp; Captain Moody for your quick response. 

#LegislateEducateEmpower https://t.co/uuihu3YcVR",0
https://t.co/rwVH7wQJ9k #TeachingOnline #coronavirus #COVID19 #SocialDistancing,0
When will the nightmare stop? #CoronavirusOutbreak,0
"Staying active while #SocialDistancing — #FlattenTheCurve #QuarantineAndChill 
#COVID19 https://t.co/o0MTV6nZ7E",0
"Whooohooo I’m finding ways to save money. I just switched my car insurance carrier. Same coverage, great company, cheaper monthly rate, and hopefully even better service. 🙌🏽 #freelancer #dowhatyouhavetodotomakeittoday #actorslife  #California #CoronavirusPandemic",0
"#Breaking the @AllenCountyHD is prohibiting church gatherings in Allen County, including those held in non-church venues due to the #Covid_19 virus. This goes into affect tomorrow and lasts until Saturday April 11th (the day before Easter).",1
"Heartbroken but the right decision to make. Safety first! When all Sports teams get back into action, I can’t wait to be your In Arena Host! ##WeHitDifferent #coronavirus #Panthers ❤️🐾🏈 https://t.co/rY4I4i6jkp",0
"Well @Byte606,
Looks like this guy is making genius criminal moves during the #CoronavirusOutbreak.  Perfect time to pardon crooks and spike major investigations. @VladPutin1 will be proud. https://t.co/7MzKAwSWpy",0
🐶 Watch all these animals start getting smart-smart on y’all! 🤔🧐 ••• #TAG SUM1 WITH A SMART PET!  #doglover #smartdog #coronavirus #chinavirus @ United States https://t.co/i12LYbhnOd,0
In addition to the above mentioned procedures we will be offering a 15% discount to all health care workers during the outbreak.  Our healthcare workers are on the front lines trying to protect us during this unprecedented time.  #spinellis #pizza #community #coronavirus https://t.co/Zv1mNAKWFF,0
. @POTUS recognizes Nebraska and @GovRicketts on #COVID19 efforts during today’s White House Briefing. https://t.co/G6u7CEHYaU,0
"@cyantist @analogrithems ....How about some #COVID19 survival gear and supplies?
via @CashApp ? $OORAHUSA 💸💞 #DirectPhilantropy 💙",0
Social distance reporting. @covid19_messengers is an Instagram page where volunteers can donate their time and energy to run errands for those in need. Find them on Instagram or website https://t.co/JqrCNF79tu.  @SFLCW #coronavirus #socialdistance #COVIDー19 https://t.co/Ap4X4y31t0,0
